time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz
"['45824.7262', '45827.41013']",1.384208423,1.340348018,1.147503341,2.275585028,1.628317489,3.179590743,0.210333333,0.36141,-0.196583333,-0.545015556,0.105794444,0.040915556,1.375799487,1.297934426,1.136872815,2.221731468,1.63398006,3.197138975,0.6913,0.02425,0.18405,-0.30415,-0.3692,0.8924,11,4.123105626,2.14315,0.747418546,13,0,2.748142857,0.492316395,8,4.123105626,0.798866667,0.563501979,5,1.414213562,1.1926125,2.429524233,9,3.31662479,1.6948,1.769358451,15,9.949874371,3.89735,1.437088569
"['45825.63089', '45828.31485']",1.329206782,1.321132038,1.099282206,2.23831807,1.675803885,2.948181816,0.082853333,0.282811111,-0.139968889,-0.65895,0.038292222,-0.029088889,1.334054139,1.297736562,1.096443213,2.151108262,1.684752217,2.964554056,0.6241,-0.17365,0.2188,-0.5232,-0.50295,0.50755,11,4.795831523,1.996957143,0.791757199,11,3.741657387,2.215,1.484836378,9,4.358898944,0.809088889,0.525206675,5,2,0.84309375,2.494827951,8,3,1.496222222,2.125483915,16,10.67707825,3.8826,1.810129371
"['45826.53558', '45829.21957']",1.339942933,1.271582502,1.091649632,2.168603931,1.674880207,2.827682886,0.043344444,0.217526667,-0.097367778,-0.520576667,-0.005535556,-0.086602222,1.34674451,1.259857219,1.093390044,2.116988175,1.684254164,2.842190464,0.5298,-0.28655,0.21245,-0.3757,-0.53795,0.1969,13,3.16227766,2.217233333,0.753140613,11,3.872983346,2.182214286,1.437711495,9,4.582575695,0.76177,0.535220642,5,2.449489743,1.389307692,2.183489214,8,3.16227766,1.407522222,2.036221003,14,11.40175425,4.03838,1.86391818
"['45827.44031', '45830.12428']",1.342103026,1.306074199,1.077843386,1.961390009,1.634680958,2.966907902,0.063327778,0.244717778,-0.085577778,-0.468593333,-0.04094,-0.143676667,1.348118586,1.290130522,1.080460018,1.915262164,1.643323289,2.98002895,0.57755,-0.22785,0.21245,-0.3757,-0.53755,0.1473,11,4.582575695,2.133671429,0.870846415,12,3.464101615,1.8829125,1.693670162,8,4.123105626,0.864727273,0.459095585,5,2.828427125,0.87193125,2.006193241,9,3,1.43209,1.884849448,10,6.708203932,2.6422,3.77920774
"['45828.345', '45831.02899']",1.288945898,1.345871487,1.09774322,1.957530007,1.624468315,3.064104334,0.107877778,0.325095556,-0.135731111,-0.33812,-0.05951,-0.268382222,1.291619279,1.313334655,1.095422303,1.938909323,1.632472544,3.069428033,0.57755,-0.0334,0.11755,-0.1798,-0.52565,0.0643,9,5.196152423,1.9175125,0.684110314,11,3.741657387,2.3014625,1.28586634,9,4.582575695,0.88325,0.447445121,5,2.449489743,1.21623125,1.805559839,9,2.828427125,1.22966,1.777099818,10,7.211102551,2.669728571,3.682505137
"['45829.24972', '45831.9337']",1.2388768,1.347933078,1.095978829,1.874547328,1.588965482,3.223834036,0.162325556,0.389226667,-0.17478,-0.382342222,-0.050433333,-0.372867778,1.235077,1.297743749,1.088014061,1.845421878,1.597062262,3.220138172,0.66935,0.0984,0.0823,-0.2515,-0.3196,0.0643,8,4.69041576,1.709377778,0.652487749,12,4,2.257425,1.264669716,8,4.69041576,0.91901,0.378026902,5,2.236067977,1.017276471,1.839928476,9,2.828427125,1.457611111,1.793135522,12,9.643650761,2.778771429,3.715317843
"['45830.15446', '45832.83839']",1.206422034,1.320374266,1.054943035,2.050979339,1.593624354,3.269531368,0.217364444,0.370584444,-0.161717778,-0.504091111,0.055137778,-0.474987778,1.193327018,1.274402189,1.048314297,1.999204212,1.601592805,3.252967493,0.7966,-0.0354,0.13085,-0.18015,-0.1939,-0.47735,8,4.358898944,1.360163636,1.017003742,13,1,2.486785714,0.499272936,8,5,0.849988889,0.412402557,5,2.236067977,0.953326667,1.819349471,8,3.16227766,1.50919,1.521791426,12,10.77032961,4.3211,1.573587705
"['45831.05914', '45833.74313']",1.136463547,1.182438171,0.951890949,2.173775218,1.51222154,3.167399842,0.23257,0.269486667,-0.091035556,-0.549492222,0.091842222,-0.454133333,1.118644108,1.157769683,0.952836107,2.114960434,1.517886279,3.152235912,0.7267,-0.0698,0.1986,-0.3087,-0.05315,-0.5169,6,3.605551275,1.071446154,1.153097661,13,0,2.423333333,0.552177343,10,5.477225575,0.834275,0.42332684,6,2.449489743,1.121964286,2.546181633,7,3.31662479,1.497454545,1.327273607,12,10.04987562,4.308883333,1.535591506
"['44012.34607', '44015.03009']",0.104470617,0.095431165,0.105016146,1.552361939,0.972428472,0.843390622,0.020744444,0.015577778,-0.020222222,-0.525131111,-0.189587778,0.305624444,0.102963941,0.094678618,0.103628048,1.469027965,0.959111391,0.790470842,0.00365,-0.00275,-0.00075,-0.01705,0.02155,0.01285,4,1.414213562,0.044845,0.100741318,5,1.732050808,0.034935294,0.103740264,5,1.732050808,-0.00843125,0.092873999,5,3.16227766,0.010182353,0.097706501,5,2.236067977,0.1242,0.222955987,6,3.16227766,0.241738462,0.777465575
"['44013.2508', '44015.93484']",0.141933462,0.137658484,0.179879408,1.683264842,1.17002637,1.006804817,0.064048889,0.00482,0.03478,-0.58755,-0.07986,0.381864444,0.12736995,0.138344803,0.177473713,1.586229001,1.173837306,0.93679584,0.01235,-0.0067,0.00495,-0.0617,0.05265,0.028,4,2.236067977,0.092961111,0.13575958,5,1.732050808,0.060011765,0.208183987,5,1.732050808,0.047127778,0.166010151,5,3,0.019182353,0.801251371,7,6.403124237,0.533346154,0.516790037,7,3.872983346,0.403388889,0.925808762
"['44014.15552', '44016.83955']",0.237463348,0.298270335,0.306261958,2.563842509,1.577276899,1.911320086,0.114554444,0.083875556,-0.029372222,-0.736313333,-0.041382222,0.830752222,0.209170402,0.287837883,0.306558083,2.469594421,1.585567256,1.730978711,0.1186,0.0008,0.0105,-0.41405,0.3286,0.43615,5,2.236067977,0.203746667,0.262122991,5,1.414213562,0.211094118,0.402611176,5,1.732050808,0.04258125,0.311031182,6,3.464101615,0.623835714,1.711480671,6,6.633249581,1.136125,0.677629486,11,7.416198487,1.5798625,2.495623085
"['44015.06027', '44017.74428']",0.772499351,0.830850088,0.516695169,2.382276933,2.061660815,3.132757654,0.177535556,0.19338,0.008194444,-0.427087778,-0.026917778,-0.194888889,0.756033957,0.812559031,0.519524495,2.356810708,2.07303411,3.144206363,0.14335,-0.01495,0.04795,-0.35265,0.42515,0.09865,6,2.236067977,0.547684615,1.233404153,5,1,0.594594118,1.282703206,5,2.236067977,0.139866667,0.475366928,6,2.645751311,0.89275,1.661262389,6,6.92820323,1.128158333,2.148215001,10,8,1.730925,2.603820749
"['44015.96498', '44018.64901']",1.104556787,1.109354351,0.662306663,2.752884086,2.77043853,3.787767578,0.281544444,0.287628889,0.034487778,-0.572455556,0.192371111,-0.228566667,1.074055937,1.077420467,0.665113523,2.707791273,2.779234941,3.80204653,0.33765,0.04935,-0.05205,-0.40135,0.16625,0.6378,6,2,0.913373333,1.442012159,6,2.645751311,1.165142857,1.644911748,7,3.16227766,0.338641667,0.703464442,5,2.645751311,1.199526667,1.831859936,8,7,1.836509091,3.267451391,7,4.582575695,2.031690909,2.605505443
"['44016.86971', '44019.55375']",1.715568359,1.703633343,1.263329031,4.210656785,4.666610639,4.681669591,0.581616667,0.232037778,0.265168889,-0.504703333,0.4752,-0.454743333,1.623011199,1.697212696,1.242106371,4.203718872,4.668360614,4.685636047,0.64645,0.04935,0.1958,-0.4563,-0.3175,-0.17295,6,2,2.13564,2.323168219,6,2.449489743,1.4939,2.131222839,7,3.16227766,1.525572727,1.094057203,4,1,1.937235294,3.237356218,6,2.449489743,4.442025,6.409747378,6,3,3.522733333,3.206705489
"['44017.77443', '44020.45852']",1.820334197,1.854278304,1.285147469,4.716693574,4.840352839,4.62149445,0.612765556,0.32236,0.284254444,-0.318238889,0.698366667,-0.143266667,1.723701748,1.836272744,1.260338408,4.732309465,4.816540981,4.645151762,0.59415,0.3203,0.23855,-0.40135,0.5792,-0.0297,6,2.236067977,2.406553333,2.28876612,6,2.828427125,1.851446154,2.132376569,7,3.605551275,1.486958333,1.046321862,4,2.236067977,2.288288889,3.756169293,6,3.16227766,4.491515385,6.197591392,6,2,3.400885714,3.681205437
"['44018.67916', '44021.36324']",1.923080688,1.924911431,1.333771855,5.004279603,5.053541124,4.707329403,0.67121,0.333305556,0.366456667,-0.562975556,0.747958889,-0.253914444,1.812238303,1.906456293,1.289626366,5.000369153,5.025882655,4.726809719,0.54965,0.25605,0.29675,-0.37675,1.03275,-0.2489,6,2.236067977,2.759106667,2.398172618,6,2.828427125,1.687953333,2.229336287,5,2.645751311,1.3937,0.985394759,5,2.236067977,2.682747059,3.719820466,5,3.16227766,4.747907143,5.729085577,6,2.236067977,3.057142857,4.213860472
"['44019.5839', '44022.26797']",1.743087325,1.831573293,0.890977757,3.689081639,3.717926527,4.447955933,0.505596667,0.576532222,0.243666667,-1.000775556,0.511128889,-0.312767778,1.677495756,1.748207491,0.861812258,3.570634675,3.703255845,4.461802864,0.54965,-0.19655,0.23285,-0.6608,0.66645,-0.1403,5,1.732050808,2.162606667,2.281901031,6,3.31662479,2.186215385,2.299447384,5,2.828427125,0.872733333,0.66525198,5,1.732050808,1.5062625,2.902729566,5,3.464101615,3.1934,3.003918096,6,3.741657387,2.199671429,4.002516142
"['44020.48867', '44023.1727']",1.788708338,1.86889466,0.838054894,3.029775506,3.507660491,4.502841208,0.334085556,0.5716,0.309253333,-1.199682222,0.447205556,-0.504381111,1.767076531,1.789305502,0.783272122,2.797726197,3.498526236,4.499570614,0.7104,-0.3011,0.2925,-0.9494,1.2666,-0.0706,5,1.414213562,1.70990625,2.439103092,5,2.236067977,1.75924375,2.484986383,5,2,0.906706667,0.648128337,6,1.732050808,0.723073333,2.139658087,5,2.645751311,2.529835294,3.127009811,6,4.123105626,1.785923077,3.773113021
"['44021.39339', '44024.07741']",1.767228646,1.976654511,0.862885868,2.460140963,3.116434189,4.678172284,0.32482,0.533365556,0.350598889,-1.118484444,0.36342,-0.208332222,1.746852756,1.913998055,0.792866508,2.203459357,3.11251175,4.699713623,0.72595,-0.4386,0.36985,-0.86695,1.2829,-0.13045,5,1,1.64946875,2.313846122,5,2,2.072271429,2.687920043,7,1.732050808,0.903433333,0.73632358,6,2.645751311,0.788242857,1.929821717,5,1.732050808,2.023155556,3.165864119,7,5.656854249,2.304090909,4.213119421
"['44022.29812', '44024.98215']",1.931687025,2.003365123,0.958234872,2.8546487,3.450920407,4.449688721,0.309017778,0.508548889,0.419344444,-1.006162222,0.050054444,-0.533276667,1.917492071,1.948599284,0.866432617,2.686418422,3.469888382,4.442366403,0.7065,-0.46365,0.4581,-0.5427,1.02275,-0.93475,5,1,1.784670588,2.650767658,5,2,1.88245,2.734378355,6,2,0.983023077,0.929676701,5,2.645751311,0.867625,1.708679379,4,1,1.70135,4.006049859,7,5.291502622,1.695125,4.719644232
"['44023.20285', '44025.88691']",1.899055482,2.010750349,1.062287116,2.93885918,3.477872476,4.498857033,0.445368889,0.494031111,0.417752222,-1.007771111,0.254536667,-0.436372222,1.856435043,1.960034741,0.982168718,2.776134569,3.487977303,4.502728823,0.84195,-0.46365,0.49135,-0.3193,0.9575,-0.93555,5,1.414213562,2.16434375,2.585937511,6,2.449489743,2.368285714,2.781995642,5,2.236067977,1.037407143,0.929154461,5,2.236067977,1.303914286,1.104054854,4,1,1.992577778,3.939101068,7,5.099019514,1.621608333,5.425416586
"['44024.10756', '44026.79164']",2.028736173,2.156211794,1.122738878,3.193180258,3.424894044,4.630982907,0.555711111,0.657315556,0.379311111,-1.17974,0.25026,-0.377537778,1.962072986,2.065083453,1.062644096,2.983880349,3.434874388,4.641425721,0.881,-0.24615,0.3649,-0.43345,0.64635,-0.75575,5,2.645751311,2.440553333,2.50645156,6,2.645751311,2.880864286,2.72766296,6,3.16227766,1.159753846,0.974102769,5,2,0.693358824,1.695246589,4,1.414213562,1.874483333,3.926529995,7,4.358898944,1.841416667,5.198424389
"['44025.01234', '44027.69637']",1.853765342,2.102252656,1.083301142,2.870134895,3.114788562,4.628766145,0.345285556,0.539748889,0.380162222,-1.174346667,0.276603333,-0.579412222,1.831528325,2.043164441,1.020088256,2.63356165,3.119863606,4.6180863,0.81955,-0.3566,0.3862,-0.62115,0.93945,-0.80305,5,2.645751311,2.388128571,2.088851097,6,2.449489743,2.846061538,2.955896622,9,2.828427125,1.26507,0.85314589,5,1.732050808,0.301470588,2.174349311,4,1.414213562,1.983670588,3.248696972,6,3,2.340272727,5.292196016
"['44025.91706', '44028.60109']",1.81335471,2.16299428,1.06306418,2.758631983,2.992689465,4.505720034,0.420115556,0.52349,0.400584444,-1.12676,0.35931,-0.37443,1.773900167,2.11044812,0.990218338,2.532134173,2.987685945,4.515290337,0.79635,-0.36495,0.39445,-0.79615,0.93945,-0.41165,5,3,2.14884375,1.99552761,6,2.645751311,2.986946154,3.087181916,9,3.16227766,1.34939,0.81554786,4,1,0.178533333,2.215460335,5,2,2.116875,3.238648252,6,3.464101615,1.7821,5.125418351
"['44026.8218', '44029.50583']",1.608278929,2.034888445,1.029647827,2.708267202,2.973655387,4.205744072,0.212452222,0.519493333,0.24071,-0.962282222,-0.127827778,-0.56446,1.603115874,1.978481966,1.006724586,2.545728246,2.987550531,4.191041984,0.3586,-0.22735,0.3534,-0.88085,-0.20475,-0.2811,5,2,1.58218125,1.886715131,6,2,2.719692857,3.117076247,8,3.464101615,1.19183,0.695018499,4,1.414213562,0.484577778,2.733403429,5,2,1.967482353,3.108492785,5,2.828427125,0.73995625,4.732137283
"['44027.72652', '44030.41055']",1.59159411,2.159471862,1.194988488,3.855633327,3.354361735,4.229400158,0.267022222,0.653655556,0.226541111,-0.880536667,0.18657,-0.827026667,1.577825217,2.069697862,1.179891897,3.774769459,3.367932192,4.170989608,0.3791,-0.0706,0.41415,-0.76415,-0.20475,-0.37875,5,1.732050808,1.507788235,1.949807043,5,1.732050808,2.604213333,3.065216007,9,3,1.538033333,0.743576282,4,1.414213562,1.613284211,2.985256049,5,2,2.743776471,3.776372031,4,2,0.901976471,4.097929204
"['44028.63124', '44031.31531']",1.58340533,2.078186228,1.301137349,4.175244176,3.796443522,4.19773325,0.323896667,0.564937778,0.331992222,-1.247773333,0.189815556,-0.390377778,1.558606786,2.011129979,1.265117842,4.006757365,3.812937486,4.202956779,0.69585,-0.21445,0.58795,-1.13395,0.00945,-0.3431,5,1.732050808,1.63949375,1.883654161,5,1.414213562,2.628125,3.13469449,9,2,1.46446,0.947959962,4,1,1.540016667,3.170903282,5,2,2.605207143,4.680645775,4,2,1.242473333,3.733279807
"['44029.53601', '44032.22002']",1.671173157,2.133646947,1.314604241,4.254952051,3.968362942,4.080416648,0.270833333,0.6144,0.40793,-1.181993333,0.120938889,-0.580167778,1.65831989,2.054719353,1.256712173,4.110381191,3.988741234,4.061588336,0.66165,-0.18115,0.60575,-0.36095,0.2912,-0.4052,5,1.414213562,1.634952941,2.12247757,5,1.732050808,2.565670588,3.220222743,9,2,1.56147,0.978956917,4,1,1.490127778,2.615851754,5,2,2.53588,4.811053397,5,3.464101615,2.0818375,3.173406731
"['44030.44073', '44033.12478']",1.657731518,2.07932469,1.143028085,3.427027588,3.475658959,4.19478702,0.346966667,0.596206667,0.418202222,-1.246625556,0.158018889,-0.48132,1.630095857,2.003176101,1.069735919,3.210131177,3.491516477,4.190426794,0.6926,-0.18115,0.47875,-0.64235,0.76185,-0.3484,5,1,1.586888235,2.11253401,6,2.449489743,3.273838462,3.194729941,8,2.645751311,1.213718182,1.02011593,4,1,0.909773684,2.273864801,5,1.732050808,1.388088235,4.042559565,6,4.795831523,3.291966667,3.482072694
"['44031.34546', '44034.02949']",1.730131916,2.129620989,1.057995366,3.631776066,3.14253812,4.542620093,0.35644,0.742622222,0.358202222,-1.396385556,0.067646667,-0.348536667,1.702501885,2.007127192,1.001089758,3.371378922,3.159411264,4.554603493,0.60525,-0.0496,0.33045,-0.786,0.3679,-0.06065,5,2.236067977,1.7099875,2.016985456,7,2.645751311,3.5934,2.883303948,7,2.645751311,1.081958333,1.03104926,4,1,1.033242105,2.054329767,4,1.414213562,1.349685,3.525623175,6,4.582575695,2.998023077,4.346255267
"['44032.25018', '44034.93424']",1.696621728,2.056258894,0.949005105,3.651800344,2.954712911,4.795478781,0.262297778,0.673732222,0.376314444,-1.450518889,0.171623333,-0.649941111,1.685614164,1.953635901,0.876085725,3.370139302,2.966249559,4.777848461,0.4825,-0.12825,0.29095,-0.7281,0.2989,-0.85365,6,3.31662479,1.882286667,2.031244866,8,2.645751311,3.84907,2.749405189,6,2.236067977,0.968269231,0.956963097,4,1.414213562,0.746468421,2.117748053,4,2,1.713655556,3.240777385,7,4,2.663154545,5.734878867
"['44033.15493', '44035.83897']",1.660079539,2.020837634,1.003011953,3.611235735,3.024132321,4.722507598,0.35881,0.652794444,0.448078889,-1.327105556,0.131048889,-0.635992222,1.629919524,1.92321119,0.902389125,3.377359008,3.038217661,4.705702101,0.5605,-0.16705,0.43515,-0.46145,0.7101,-0.57515,6,3.464101615,2.053176923,1.949719916,7,2.449489743,3.334081818,2.734168944,6,2.449489743,0.986264286,0.859269716,5,1.732050808,0.856841176,2.010462993,4,2.236067977,1.647577778,3.270621523,6,2.449489743,1.610714286,5.16411695
"['44034.05967', '44036.74371']",1.646839594,2.165423337,0.979680233,3.375784812,2.926178508,4.636675195,0.306388889,0.660688889,0.403392222,-1.1827,-0.156393333,-0.569988889,1.627152282,2.073723671,0.897777072,3.179539474,2.938366054,4.627286265,0.5213,-0.1973,0.3981,-0.4182,0.18165,-0.7807,5,1.414213562,1.849386667,1.954671318,7,2.645751311,3.536618182,2.942794642,5,2.645751311,1.070293333,0.757368459,5,2,0.837575,2.011694529,4,2.449489743,1.247677778,3.305809395,6,3.464101615,1.504806667,5.278723644
"['44034.96439', '44037.64844']",1.58368093,2.32965017,0.940814187,3.158898321,2.804694881,4.515916948,0.333338889,0.658187778,0.427267778,-1.036721111,0.015924444,-0.661706667,1.556875806,2.247258727,0.84289244,3.000648459,2.820362119,4.492201126,0.585,-0.2726,0.39405,-0.5343,0.4067,-1.2101,5,1,1.66518125,2.00459019,8,2.645751311,3.762245455,2.992936759,5,1.732050808,0.93904375,0.738407545,5,2,0.873576471,1.87739866,4,1,1.12497619,3.131022896,4,2.645751311,1.098694444,4.838067915
"['44035.86912', '44038.55321']",1.565575361,2.36552153,0.908767114,3.006586912,2.65781774,4.551716794,0.341732222,0.530775556,0.433103333,-1.061844444,0.065848889,-0.112758889,1.536383017,2.318119268,0.803399555,2.828595179,2.671887174,4.575812089,0.67225,-0.47815,0.39405,-0.8233,0.3075,-1.1277,5,1,1.6822125,1.96222356,7,2.645751311,3.4196,3.263037001,6,1.732050808,0.87934,0.709963357,4,1.414213562,0.82133125,1.878531916,4,1.414213562,1.1201,3.047127465,4,2.645751311,1.348976471,5.098648409
"['44036.77386', '44039.45792']",1.500068383,2.285646614,0.826461637,2.678050178,2.56556708,4.46085115,0.264226667,0.526794444,0.374703333,-0.779164444,-0.040887778,-0.17953,1.484886588,2.236570723,0.740765338,2.576551561,2.579612454,4.482207743,0.58735,-0.34445,0.3663,-0.5901,0.06915,-0.94055,5,1,1.5300375,1.832449088,7,3,3.766118182,2.985327015,6,2,0.830115385,0.710628322,4,1.414213562,0.732052632,1.769003617,4,1.414213562,1.041677778,2.702820452,5,3,1.536625,5.183565196
"['44037.67859', '44040.36265']",1.588536491,2.259471265,0.970768452,2.852362417,2.733130175,4.603174788,0.350312222,0.572523333,0.317587778,-0.904283333,-0.060341111,-0.314744444,1.558109117,2.197977795,0.922488361,2.720380572,2.74777204,4.618129717,0.7652,-0.41325,0.2987,-0.7918,-0.11595,-0.77095,5,1,1.63910625,1.839012222,8,3,3.937945455,3.141113499,7,2.449489743,0.853575,0.919507104,4,1,0.507810526,1.760550842,5,2,1.371,2.637087261,5,3.31662479,2.470553846,4.853728373
"['44038.58336', '44041.26739']",1.568698931,2.240882623,0.997098658,3.049190843,2.842422558,4.557729274,0.353336667,0.644573333,0.285157778,-1.122737778,-0.084835556,-0.119368889,1.536950352,2.158201533,0.960805899,2.850846949,2.857073232,4.581690783,0.7652,-0.3091,0.31195,-0.92985,-0.16715,-0.33505,5,1,1.350382353,1.762182704,9,2.645751311,4.05411,2.860858107,8,3,1.001145455,0.905463087,4,1.732050808,0.870338889,1.469498144,6,2.449489743,1.53802,2.915825255,7,4,2.818638462,5.256086953
"['44039.48808', '44042.17215']",1.529837586,2.203532513,1.031215998,2.959864248,2.852762608,4.261463696,0.257173333,0.522677778,0.363195556,-0.895373333,-0.160524444,-0.499373333,1.516515234,2.15263808,0.970547095,2.836993317,2.864199353,4.255812838,0.521,-0.43635,0.49,-0.5774,-0.43135,-0.36785,5,1,1.238027778,1.737688676,7,3,3.45435,3.524087743,7,3,1.1446,0.850937589,5,2.236067977,1.052117647,1.449334868,5,2.449489743,1.040282353,3.14832068,8,4.358898944,2.461990909,4.488468023
"['44040.3928', '44043.07687']",1.420889874,2.192288177,0.927678975,2.779235102,2.734192771,4.089420722,0.299727778,0.504163333,0.433594444,-0.844795556,0.113216667,-0.200182222,1.39669842,2.145481823,0.824706774,2.662562211,2.747152332,4.107400833,0.75615,-0.43975,0.5397,-0.5764,0.3383,-0.15485,4,1,1.022763158,1.528983068,7,3,3.785163636,3.384950077,8,3.31662479,1.34956,0.524073937,5,2,1.2143125,1.273060229,5,2.236067977,1.262888235,3.16792871,7,2.828427125,2.281258333,4.540211661
"['44041.29757', '44043.9816']",1.501399092,2.038619931,0.978750488,2.474044234,2.830736625,4.168351416,0.261507778,0.517497778,0.352978889,-0.77697,-0.018136667,-0.076896667,1.486732192,1.982890452,0.917998911,2.362033794,2.84653679,4.190990389,0.31095,-0.28895,0.4521,-0.5764,0.2722,-0.1017,5,1.414213562,1.274329412,1.911921479,8,2.645751311,3.3346,2.974506877,8,3.16227766,1.35756,0.591488484,5,2,0.665438889,1.69455876,5,1.414213562,1.665235294,3.031162087,6,3.16227766,2.2643,4.31023675
"['44042.2023', '44044.88635']",1.544757486,1.954392686,0.984982231,2.804434519,3.155613552,4.401897622,0.227986667,0.600578889,0.34492,-1.176421111,-0.006813333,-0.408848889,1.536400285,1.870246091,0.927784706,2.560020564,3.173284801,4.407423606,0.31095,-0.13085,0.4064,-0.9054,0.3904,-0.1504,5,1.732050808,1.45156875,2.095059779,7,3.31662479,3.224554545,2.576613575,8,3.16227766,1.32165,0.683073756,4,1.414213562,0.322804762,1.788731073,5,2,2.105541176,3.395062865,6,2.645751311,1.719906667,4.500009507
"['44043.10703', '44045.79108']",1.596712021,1.815898723,1.050517419,2.738760444,3.149306985,4.487963997,0.323948889,0.523757778,0.366352222,-1.290423333,-0.033031111,-0.09355,1.572263721,1.748466219,0.990083192,2.4292355,3.166776103,4.512126272,0.5036,-0.16205,0.3341,-1.03285,-0.24175,0.17995,5,2,1.75311875,2.02781481,6,2.828427125,2.361684615,2.398581764,8,3.605551275,1.28371,0.879693611,4,1.414213562,0.020171429,1.74409873,5,2,1.74476875,3.79815192,5,1.732050808,1.32302,4.650982416
"['44044.01178', '44046.69583']",1.553392854,2.012648829,0.898554597,3.427584577,2.962122107,4.328433994,0.224595556,0.656338889,0.371774444,-1.258863333,-0.325532222,-0.428808889,1.545681761,1.913282113,0.822619626,3.205900324,2.960674182,4.331270851,0.16975,-0.16205,0.2792,-0.63475,-0.3257,-0.18895,5,1.732050808,1.61400625,1.764511371,7,3.605551275,3.061033333,2.688056941,6,3.31662479,0.952423077,0.936178065,4,1.414213562,0.227547368,1.882727094,5,2.236067977,1.20755,3.641130727,6,2.449489743,1.313861538,4.815897443
"['44044.9165', '44047.60057']",1.499962169,2.038412461,0.821493475,3.224551443,2.614781524,4.44685366,0.255176667,0.688565556,0.353644444,-1.044904444,-0.084157778,-0.526067778,1.486377936,1.929342484,0.745630283,3.067648522,2.628068008,4.440364414,0.4341,-0.1521,0.2759,-0.46585,0.4252,-0.66425,5,1.414213562,1.181847059,1.804597696,9,3.16227766,3.72091,2.427278084,6,3.31662479,0.843369231,0.895350596,5,1.732050808,0.458229412,1.95304171,6,2,1.239421429,3.231549837,7,3,1.155666667,5.533177014
"['44045.82123', '44048.50531']",1.521512602,2.123773778,0.763716767,3.331519399,2.67939368,4.463311577,0.297771111,0.74558,0.337976667,-1.107867778,-0.151064444,-0.33241,1.500449246,1.999739581,0.688698141,3.159520203,2.690118627,4.475851365,0.4305,-0.1521,0.2759,-0.59935,0.16155,-0.6648,5,1.732050808,1.097455556,1.828766931,11,0,4.791675,1.3003645,6,2.645751311,0.783478571,0.744812519,5,1,0.80044375,1.972877583,5,2.236067977,1.48498125,2.850034741,7,3.31662479,1.298916667,5.597846014
"['44046.72601', '44049.41004']",1.426771657,1.932848119,0.890230576,2.610308617,2.805710176,4.339265486,0.210162222,0.548147778,0.298878889,-0.876237778,-0.058137778,-0.444706667,1.41911441,1.863876677,0.843257261,2.472620089,2.820822781,4.340599405,-0.0617,-0.1954,0.3831,-0.64885,0.07615,-0.851,4,1.414213562,0.872988889,1.774631053,10,0,4.678425,1.351565928,7,3.464101615,0.9956,0.649895639,5,2,1.094433333,2.107526022,5,1.732050808,1.80870625,3.164255549,5,3,1.297053333,5.168440901
"['44047.63072', '44050.3148']",1.442706533,1.988269672,0.966667106,2.796078153,2.853652052,4.246654325,0.335644444,0.550892222,0.28088,-1.13229,0.005962222,-0.502505556,1.410980396,1.921130473,0.930142279,2.570877338,2.86963276,4.240442659,0.3113,-0.1951,0.3757,-1.0067,-0.02725,-0.851,4,1,1.01026,1.686028334,11,0,4.9561375,1.244376713,7,3.464101615,0.968933333,0.791064573,5,1.732050808,0.8926875,2.152114784,5,2.449489743,1.6977375,3.063877117,5,2.828427125,1.80562,4.340795343
"['44048.53546', '44051.21952']",1.389893095,1.938997687,0.997240796,2.995762382,2.947526927,4.246575277,0.274555556,0.583725556,0.260082222,-1.381924444,-0.210373333,-0.407376667,1.370138949,1.859406349,0.968122124,2.67287443,2.956480644,4.250670965,0.0236,-0.11445,0.40565,-1.24255,-0.2266,-0.60295,4,1,0.984305,1.670930059,9,2.449489743,3.932744444,2.245767813,7,3.31662479,1.080790909,0.823825306,5,1.732050808,0.650682353,2.226172905,6,2.645751311,1.34384,3.711076052,7,5.099019514,2.394561538,4.304861724
"['44049.44023', '44052.12427']",1.376552545,2.004394436,0.8796564,2.996420478,2.945152338,4.348084645,0.255561111,0.512926667,0.351136667,-1.431081111,-0.295761111,-0.637154444,1.360199458,1.948509358,0.811053262,2.647340892,2.946680268,4.325244276,0.02635,-0.20715,0.3661,-1.2731,-0.3745,-1.00505,4,1.414213562,1.07995,1.638311293,8,3,3.46633,2.591543613,6,2.236067977,0.871014286,0.7810393,4,1.414213562,0.417677778,1.79170867,6,2,1.184428571,3.550572843,7,5,2.394023077,4.260631997
